8.337657079562438511e+00 1.242959177533810509e-24
8.356883780424350761e+00 1.232526673445409941e-24
8.376154818205199248e+00 1.222300605601465353e-24
8.395470295146253648e+00 1.212274457050321443e-24
8.414830313724557698e+00 1.202441897697277954e-24
8.434234976653467442e+00 1.192796780193381380e-24
8.453684386883198343e+00 1.183333135863054832e-24
8.473178647601361746e+00 1.174045170669499281e-24
8.492717862233529758e+00 1.164927261221353197e-24
8.512302134443771706e+00 1.155973950822425958e-24
8.531931568135206589e+00 1.147179945566131654e-24
8.551606267450551968e+00 1.138540110476247453e-24
8.571326336772685295e+00 1.130049465696493200e-24
8.591091880725185703e+00 1.121703182730238310e-24
8.610903004172900665e+00 1.113496580732232742e-24
8.630759812222491334e+00 1.105425122854282503e-24
8.650662410223002752e+00 1.097484412645723953e-24
8.670610903766405642e+00 1.089670190510988554e-24
8.690605398688173722e+00 1.081978330224724058e-24
8.710646001067841482e+00 1.074404835506809877e-24
8.730732817229553078e+00 1.066945836657546385e-24
8.750865953742643200e+00 1.059597587254099772e-24
8.771045517422196625e+00 1.052356460909499738e-24
8.791271615329614875e+00 1.045218948094793187e-24
8.811544354773181098e+00 1.038181653024758918e-24
8.831863843308635609e+00 1.031241290608235758e-24
8.852230188739738992e+00 1.024394683462672906e-24
8.872643499118851196e+00 1.017638758993966499e-24
8.893103882747499966e+00 1.010970546541676621e-24
8.913611448176959939e+00 1.004387174588531003e-24
8.934166304208819298e+00 9.978858680361933506e-25
8.954768559895573077e+00 9.914639455450307331e-25
8.975418324541184489e+00 9.851188169390180518e-25
8.996115707701676456e+00 9.788479806749512322e-25
9.016860819185707143e+00 9.726490213750709896e-25
9.037653769055156161e+00 9.665196074234694704e-25
9.058494667625707208e+00 9.604574886244724439e-25
9.079383625467425389e+00 9.544604939233833066e-25
9.100320753405359397e+00 9.485265291878071068e-25
9.121306162520120608e+00 9.426535750496989536e-25
9.142339964148467502e+00 9.368396848057145581e-25
9.163422269883909621e+00 9.310829823765957545e-25
9.184553191577286668e+00 9.253816603228824033e-25
9.205732841337367134e+00 9.197339779173538369e-25
9.226961331531446930e+00 9.141382592712769051e-25
9.248238774785937366e+00 9.085928915150327569e-25
9.269565283986974435e+00 9.030963230306556567e-25
9.290940972280999688e+00 8.976470617352692374e-25
9.312365953075378400e+00 8.922436734142931825e-25
9.333840340038996430e+00 8.868847801030530946e-25
9.355364247102851749e+00 8.815690585150117530e-25
9.376937788460676160e+00 8.762952385160562420e-25
9.398561078569528604e+00 8.710621016420950653e-25
9.420234232150409781e+00 8.658684796601685724e-25
9.441957364188867885e+00 8.607132531707132574e-25
9.463730589935606119e+00 8.555953502490802236e-25
9.485554024907100867e+00 8.505137451262512407e-25
9.507427784886203881e+00 8.454674569061804523e-25
9.529351985922765778e+00 8.404555483189544965e-25
9.551326744334257768e+00 8.354771245079982508e-25
9.573352176706363181e+00 8.305313318502487839e-25
9.595428399893625837e+00 8.256173568076293256e-25
9.617555531020054005e+00 8.207344248089834162e-25
9.639733687479742130e+00 8.158817991605687026e-25
9.661962986937499664e+00 8.110587799837116328e-25
9.684243547329471014e+00 8.062647031794909903e-25
9.706575486863762592e+00 8.014989394175191538e-25
9.728958924021062771e+00 7.967608931489830818e-25
9.751393977555288473e+00 7.920500016421478912e-25
9.773880766494201566e+00 7.873657340390251209e-25
9.796419410140032369e+00 7.827075904328479787e-25
9.819010028070133345e+00 7.780751009640286673e-25
9.841652740137604383e+00 7.734678249348478537e-25
9.864347666471919851e+00 7.688853499414903041e-25
9.887094927479580520e+00 7.643272910213640567e-25
9.909894643844740614e+00 7.597932898169743209e-25
9.932746936529857962e+00 7.552830137533022445e-25
9.955651926776324601e+00 7.507961552292608697e-25
9.978609736105118699e+00 7.463324308220038331e-25
1.000162048631744938e+01 7.418915814468778208e-25
1.002468429949539797e+01 7.374735779607567992e-25
1.004780129800256461e+01 7.330783376284740932e-25
1.007097160448472906e+01 7.287056307638226428e-25
1.009419534187048484e+01 7.243552503472551234e-25
1.011747263337190716e+01 7.200270111729783058e-25
1.014080360248519241e+01 7.157207490103327030e-25
1.016418837299133138e+01 7.114363197794877176e-25
1.018762706895672920e+01 7.071735987394419193e-25
1.021111981473392660e+01 7.029324796891583701e-25
1.023466673496218604e+01 6.987128741808551115e-25
1.025826795456821294e+01 6.945147107451714510e-25
1.028192359876678630e+01 6.903379341274425786e-25
1.030563379306143013e+01 6.861825045358007579e-25
1.032939866324508316e+01 6.820483968998840689e-25
1.035321833540076497e+01 6.779356001401064156e-25
1.037709293590223680e+01 6.738441164481120873e-25
1.040102259141468721e+01 6.697739605772233996e-25
1.042500742889539467e+01 6.657251591436014968e-25
1.044904757559438480e+01 6.616977499377071479e-25
1.047314315905515869e+01 6.576917812463399817e-25
1.049729430711529510e+01 6.537073111848647581e-25
1.052150114790718938e+01 6.497444070401328933e-25
1.054576380985870543e+01 6.458031446243152350e-25
1.057008242169386492e+01 6.418836076387672236e-25
1.059445711243352584e+01 6.379858870495785586e-25
1.061888801139606997e+01 6.341100804738347412e-25
1.064337524819809566e+01 6.302562915772146065e-25
1.066791895275507152e+01 6.264246294832078016e-25
1.069251925528209313e+01 6.226152081937290481e-25
1.071717628629449770e+01 6.188281460223907343e-25
1.074189017660861012e+01 6.150635650392653222e-25
1.076666105734241086e+01 6.113215905285864563e-25
1.079148905991624829e+01 6.076023504590384246e-25
1.081637431605351551e+01 6.039059749672022472e-25
1.084131695778137328e+01 6.002325958539975899e-25
1.086631711743142503e+01 5.965823460951463052e-25
1.089137492764044346e+01 5.929553593647573371e-25
1.091649052135105968e+01 5.893517695738235981e-25
1.094166403181245428e+01 5.857717104222426334e-25
1.096689559258111935e+01 5.822153149656469524e-25
1.099218533752148907e+01 5.786827151971622207e-25
1.101753340080671251e+01 5.751740416439866902e-25
1.104293991691933741e+01 5.716894229788904084e-25
1.106840502065203324e+01 5.682289856471643716e-25
1.109392884710829463e+01 5.647928535092583958e-25
1.111951153170317497e+01 5.613811474987260355e-25
1.114515321016399341e+01 5.579939852957501302e-25
1.117085401853103832e+01 5.546314810166205427e-25
1.119661409315834888e+01 5.512937449192323248e-25
1.122243357071435454e+01 5.479808831240381444e-25
1.124831258818267088e+01 5.446929973510970863e-25
1.127425128286278877e+01 5.414301846730002500e-25
1.130024979237081340e+01 5.381925372835364004e-25
1.132630825464019431e+01 5.349801422822805150e-25
1.135242680792245729e+01 5.317930814745816763e-25
1.137860559078793798e+01 5.286314311873832180e-25
1.140484474212651200e+01 5.254952621002917898e-25
1.143114440114834807e+01 5.223846390920172951e-25
1.145750470738461146e+01 5.192996211016548235e-25
1.148392580068824920e+01 5.162402610051696736e-25
1.151040782123470052e+01 5.132066055061893357e-25
1.153695090952265545e+01 5.101986950411825160e-25
1.156355520637479017e+01 5.072165636990377822e-25
1.159022085293852022e+01 5.042602391538823163e-25
1.161694799068675010e+01 5.013297426118356943e-25
1.164373676141861935e+01 4.984250887707301026e-25
1.167058730726026461e+01 4.955462857923400187e-25
1.169749977066554436e+01 4.926933352875584011e-25
1.172447429441685429e+01 4.898662323129690210e-25
1.175151102162580941e+01 4.870649653796315379e-25
1.177861009573406648e+01 4.842895164725234412e-25
1.180577166051404703e+01 4.815398610810861897e-25
1.183299586006971715e+01 4.788159682402205766e-25
1.186028283883734957e+01 4.761178005808869862e-25
1.188763274158628747e+01 4.734453143903251429e-25
1.191504571341970831e+01 4.707984596815048886e-25
1.194252189977540368e+01 4.681771802707836562e-25
1.197006144642655201e+01 4.655814138639260236e-25
1.199766449948246461e+01 4.630110921497577360e-25
1.202533120538940281e+01 4.604661409009489188e-25
1.205306171093132761e+01 4.579464800816292073e-25
1.208085616323067946e+01 4.554520239612349259e-25
1.210871470974917408e+01 4.529826812341741375e-25
1.213663749828856808e+01 4.505383551450196386e-25
1.216462467699145122e+01 4.481189436185747460e-25
1.219267639434203332e+01 4.457243393943608710e-25
1.222079279916693650e+01 4.433544301654334839e-25
1.224897404063594664e+01 4.410090987206381442e-25
1.227722026826288904e+01 4.386882230902580164e-25
1.230553163190631949e+01 4.363916766946314368e-25
1.233390828177039644e+01 4.341193284949365225e-25
1.236235036840564128e+01 4.318710431462992197e-25
1.239085804270974833e+01 4.296466811527016930e-25
1.241943145592838604e+01 4.274460990230501398e-25
1.244807075965598742e+01 4.252691494283139564e-25
1.247677610583657071e+01 4.231156813595908818e-25
1.250554764676453878e+01 4.209855402861588253e-25
1.253438553508549091e+01 4.188785683139947698e-25
1.256328992379700438e+01 4.167946043437995991e-25
1.259226096624949953e+01 4.147334842286606354e-25
1.262129881614700722e+01 4.126950409309600233e-25
1.265040362754800896e+01 4.106791046781549598e-25
1.267957555486623988e+01 4.086855031175205979e-25
1.270881475287152007e+01 4.067140614691607478e-25
1.273812137669056455e+01 4.047646026775992614e-25
1.276749558180781818e+01 4.028369475613470865e-25
1.279693752406627283e+01 4.009309149604673530e-25
1.282644735966827554e+01 3.990463218818327254e-25
1.285602524517642209e+01 3.971829836421704378e-25
1.288567133751429417e+01 3.953407140084519515e-25
1.291538579396736708e+01 3.935193253355815470e-25
1.294516877218381623e+01 3.917186287015165531e-25
1.297502043017534668e+01 3.899384340393528711e-25
1.300494092631804754e+01 3.881785502663802960e-25
1.303493041935321806e+01 3.864387854101954276e-25
1.306498906838821839e+01 3.847189467317359349e-25
1.309511703289731521e+01 3.830188408448245203e-25
1.312531447272252549e+01 3.813382738328534479e-25
1.315558154807444602e+01 3.796770513617963411e-25
1.318591841953313804e+01 3.780349787901713165e-25
1.321632524804895681e+01 3.764118612754834671e-25
1.324680219494341138e+01 3.748075038772416054e-25
1.327734942191001721e+01 3.732217116568544826e-25
1.330796709101515773e+01 3.716542897737687319e-25
1.333865536469894053e+01 3.701050435784873432e-25
1.336941440577606244e+01 3.685737787020370898e-25
1.340024437743668173e+01 3.670603011422912770e-25
1.343114544324724413e+01 3.655644173465830259e-25
1.346211776715142960e+01 3.640859342914041580e-25
1.349316151347092330e+01 3.626246595585583568e-25
1.352427684690637122e+01 3.611804014081392091e-25
1.355546393253820270e+01 3.597529688483937370e-25
1.358672293582753632e+01 3.583421717022114815e-25
1.361805402261703613e+01 3.569478206707936839e-25
1.364945735913180513e+01 3.555697273939651463e-25
1.368093311198025930e+01 3.542077045077630312e-25
1.371248144815501924e+01 3.528615656988690919e-25
1.374410253503379309e+01 3.515311257562773329e-25
1.377579654038024870e+01 3.502162006200702293e-25
1.380756363234493556e+01 3.489166074275327734e-25
1.383940397946615164e+01 3.476321645564766509e-25
1.387131775067084760e+01 3.463626916659896246e-25
1.390330511527552204e+01 3.451080097346211930e-25
1.393536624298711502e+01 3.438679410961430571e-25
1.396750130390391575e+01 3.426423094727685907e-25
1.399971046851645617e+01 3.414309400061065914e-25
1.403199390770843635e+01 3.402336592858940815e-25
1.406435179275757719e+01 3.390502953764395131e-25
1.409678429533662580e+01 3.378806778409081598e-25
1.412929158751415315e+01 3.367246377636496674e-25
1.416187384175555053e+01 3.355820077705076118e-25
1.419453123092391067e+01 3.344526220471100533e-25
1.422726392828094610e+01 3.333363163554041965e-25
1.426007210748791643e+01 3.322329280484282213e-25
1.429295594260654489e+01 3.311422960832220682e-25
1.432591560809993858e+01 3.300642610322710595e-25
1.435895127883352274e+01 3.289986650932228292e-25
1.439206313007596805e+01 3.279453520971380999e-25
1.442525133750009303e+01 3.269041675153021672e-25
1.445851607718384457e+01 3.258749584646144952e-25
1.449185752561119855e+01 3.248575737116233261e-25
1.452527585967309953e+01 3.238518636753277638e-25
1.455877125666841110e+01 3.228576804287597329e-25
1.459234389430484491e+01 3.218748776993571982e-25
1.462599395069990749e+01 3.209033108682977598e-25
1.465972160438184879e+01 3.199428369687439069e-25
1.469352703429061258e+01 3.189933146830778510e-25
1.472741041977874588e+01 3.180546043392507890e-25
1.476137194061244351e+01 3.171265679061510884e-25
1.479541177697238297e+01 3.162090689882030748e-25
1.482953010945477601e+01 3.153019728191314467e-25
1.486372711907227817e+01 3.144051462549008257e-25
1.489800298725496397e+01 3.135184577661340472e-25
1.493235789585128614e+01 3.126417774295742598e-25
1.496679202712904200e+01 3.117749769192648156e-25
1.500130556377634150e+01 3.109179294968067630e-25
1.503589868890257009e+01 3.100705100012608454e-25
1.507057158603937630e+01 3.092325948385047317e-25
1.510532443914161149e+01 3.084040619700976407e-25
1.514015743258834767e+01 3.075847909016588804e-25
1.517507075118383142e+01 3.067746626709132546e-25
1.521006458015846974e+01 3.059735598352656278e-25
1.524513910516981063e+01 3.051813664591510912e-25
1.528029451230353075e+01 3.043979681009169965e-25
1.531553098807442126e+01 3.036232517994994623e-25
1.535084871942738083e+01 3.028571060608004963e-25
1.538624789373840684e+01 3.020994208438971509e-25
1.542172869881555819e+01 3.013500875469058365e-25
1.545729132290003882e+01 3.006089989927260082e-25
1.549293595466707885e+01 2.998760494146678191e-25
1.552866278322702698e+01 2.991511344417381451e-25
1.556447199812631688e+01 2.984341510840802509e-25
1.560036378934847612e+01 2.977249977180247619e-25
1.563633834731513339e+01 2.970235740711781049e-25
1.567239586288703634e+01 2.963297812074811030e-25
1.570853652736506056e+01 2.956435215120980867e-25
1.574476053249119545e+01 2.949646986762994405e-25
1.578106807044964377e+01 2.942932176823408421e-25
1.581745933386772229e+01 2.936289847883359358e-25
1.585393451581701285e+01 2.929719075130476855e-25
1.589049380981426474e+01 2.923218946207413497e-25
1.592713740982250847e+01 2.916788561060856697e-25
1.596386551025205058e+01 2.910427031790299049e-25
1.600067830596150742e+01 2.904133482497515822e-25
1.603757599225884789e+01 2.897907049136423102e-25
1.607455876490239532e+01 2.891746879363792311e-25
1.611162682010193947e+01 2.885652132389987215e-25
1.614878035451967619e+01 2.879621978831688719e-25
1.618601956527136920e+01 2.873655600563901508e-25
1.622334464992727376e+01 2.867752190573996212e-25
1.626075580651327357e+01 2.861910952816838460e-25
1.629825323351189681e+01 2.856131102069584558e-25
1.633583712986337844e+01 2.850411863789034334e-25
1.637350769496669756e+01 2.844752473969492285e-25
1.641126512868066456e+01 2.839152179001990654e-25
1.644910963132496562e+01 2.833610235533726019e-25
1.648704140368119297e+01 2.828125910331071952e-25
1.652506064699399957e+01 2.822698480141003395e-25
1.656316756297204762e+01 2.817327231556116383e-25
1.660136235378920588e+01 2.812011460879993994e-25
1.663964522208549823e+01 2.806750473993625653e-25
1.667801637096827250e+01 2.801543586224494250e-25
1.671647600401323785e+01 2.796390122215537453e-25
1.675502432526554131e+01 2.791289415796662497e-25
1.679366153924087968e+01 2.786240809857255561e-25
1.683238785092652279e+01 2.781243656220279894e-25
1.687120346578250363e+01 2.776297315517542543e-25
1.691010858974258113e+01 2.771401157066895609e-25
1.694910342921547297e+01 2.766554558750689205e-25
1.698818819108580058e+01 2.761756906895771397e-25
1.702736308271531485e+01 2.757007596154688425e-25
1.706662831194392282e+01 2.752306029388929646e-25
1.710598408709082463e+01 2.747651617553239605e-25
1.714543061695558990e+01 2.743043779581457327e-25
1.718496811081929820e+01 2.738481942274005441e-25
1.722459677844563330e+01 2.733965540186878509e-25
1.726431683008195606e+01 2.729494015521836247e-25
1.730412847646053365e+01 2.725066818018282376e-25
1.734403192879949884e+01 2.720683404846639939e-25
1.738402739880413250e+01 2.716343240503184508e-25
1.742411509866785480e+01 2.712045796705984920e-25
1.746429524107342601e+01 2.707790552292725729e-25
1.750456803919405502e+01 2.703576993119777240e-25
1.754493370669453256e+01 2.699404611962673381e-25
1.758539245773235749e+01 2.695272908417741655e-25
1.762594450695885939e+01 2.691181388805974788e-25
1.766659006952040656e+01 2.687129566076766931e-25
1.770732936105942201e+01 2.683116959714852616e-25
1.774816259771568738e+01 2.679143095646893528e-25
1.778908999612732700e+01 2.675207506150818501e-25
1.783011177343207976e+01 2.671309729765258107e-25
1.787122814726839337e+01 2.667449311201301767e-25
1.791243933577658964e+01 2.663625801254660309e-25
1.795374555760002622e+01 2.659838756720044067e-25
1.799514703188625120e+01 2.656087740305890403e-25
1.803664397828818622e+01 2.652372320550968355e-25
1.807823661696522777e+01 2.648692071741835517e-25
1.811992516858452618e+01 2.645046573831799177e-25
1.816170985432202656e+01 2.641435412360783886e-25
1.820359089586377621e+01 2.637858178376636236e-25
1.824556851540696201e+01 2.634314468357561981e-25
1.828764293566120713e+01 2.630803884135226668e-25
1.832981437984968665e+01 2.627326032819918426e-25
1.837208307171033539e+01 2.623880526726039539e-25
1.841444923549703461e+01 2.620466983298945692e-25
1.845691309598076302e+01 2.617085025042929497e-25
1.849947487845089000e+01 2.613734279450225225e-25
1.854213480871622011e+01 2.610414378931015923e-25
1.858489311310636083e+01 2.607124960744780412e-25
1.862775001847276712e+01 2.603865666931977320e-25
1.867070575219004525e+01 2.600636144247602101e-25
1.871376054215713580e+01 2.597436044095022773e-25
1.875691461679850036e+01 2.594265022461184468e-25
1.880016820506535780e+01 2.591122739852738759e-25
1.884352153643688865e+01 2.588008861232865435e-25
1.888697484092146084e+01 2.584923055959331291e-25
1.893052834905780912e+01 2.581864997723357996e-25
1.897418229191635675e+01 2.578834364489366069e-25
1.901793690110030610e+01 2.575830838435512771e-25
1.906179240874700298e+01 2.572854105895436719e-25
1.910574904752904501e+01 2.569903857300309687e-25
